timestamp,proxy_name,experiment_id,session_id,direction,event_index,byte_length,inter_event_gap_ms,frame_id,encoded_bit,recovered_bit,crc_status
1789651311.606286,proxy_b,work917,work917-docker-001,reverse,139,384,122.342,,,,
1789651311.607281,proxy_b,work917,work917-docker-001,forward,191,384,1.562,,,0,searching
1789651311.607637,proxy_b,work917,work917-docker-001,reverse,140,384,1.351,,,,
1789651311.608526,proxy_b,work917,work917-docker-001,forward,192,384,1.245,,,0,searching
1789651311.608872,proxy_b,work917,work917-docker-001,reverse,141,384,1.235,,,,
1789651311.610128,proxy_b,work917,work917-docker-001,forward,193,192,1.602,,,1,searching
1789651311.730716,proxy_b,work917,work917-docker-001,forward,194,192,120.588,,,1,searching
1789651311.731456,proxy_b,work917,work917-docker-001,reverse,142,384,122.584,,,,
1789651311.732628,proxy_b,work917,work917-docker-001,forward,195,192,1.912,,,1,searching
1789651311.853160,proxy_b,work917,work917-docker-001,forward,196,192,120.532,,,1,searching
1789651311.853722,proxy_b,work917,work917-docker-001,reverse,143,384,122.267,,,,
1789651311.854813,proxy_b,work917,work917-docker-001,forward,197,384,1.653,,,0,searching
1789651311.855164,proxy_b,work917,work917-docker-001,reverse,144,384,1.442,,,,
1789651311.856019,proxy_b,work917,work917-docker-001,forward,198,384,1.206,,,0,searching
1789651311.856406,proxy_b,work917,work917-docker-001,reverse,145,384,1.242,,,,
1789651311.857332,proxy_b,work917,work917-docker-001,forward,199,192,1.312,,,1,searching
1789651311.979533,proxy_b,work917,work917-docker-001,forward,200,192,122.202,,,1,searching
1789651311.980485,proxy_b,work917,work917-docker-001,reverse,146,384,124.079,,,,
1789651311.982028,proxy_b,work917,work917-docker-001,forward,201,192,2.494,,,1,searching
1789651312.102926,proxy_b,work917,work917-docker-001,forward,202,192,120.898,,,1,searching
1789651312.103650,proxy_b,work917,work917-docker-001,reverse,147,384,123.165,,,,
1789651312.104855,proxy_b,work917,work917-docker-001,forward,203,192,1.929,,,1,searching
1789651312.225689,proxy_b,work917,work917-docker-001,forward,204,192,120.834,,,1,searching
1789651312.226244,proxy_b,work917,work917-docker-001,reverse,148,384,122.594,,,,
1789651312.227202,proxy_b,work917,work917-docker-001,forward,205,384,1.513,,,0,searching
1789651312.227551,proxy_b,work917,work917-docker-001,reverse,149,384,1.308,,,,
1789651312.230185,proxy_b,work917,work917-docker-001,forward,206,384,2.982,,,0,searching
1789651312.230778,proxy_b,work917,work917-docker-001,reverse,150,384,3.227,,,,
1789651312.231939,proxy_b,work917,work917-docker-001,forward,207,192,1.754,,,1,searching
1789651312.353205,proxy_b,work917,work917-docker-001,forward,208,192,121.266,,,1,searching
1789651312.353859,proxy_b,work917,work917-docker-001,reverse,151,384,123.081,,,,
1789651312.354840,proxy_b,work917,work917-docker-001,forward,209,384,1.635,,,0,searching
1789651312.355253,proxy_b,work917,work917-docker-001,reverse,152,384,1.393,,,,
1789651312.356226,proxy_b,work917,work917-docker-001,forward,210,384,1.387,,,0,searching
1789651312.357094,proxy_b,work917,work917-docker-001,reverse,153,384,1.841,,,,
1789651312.358106,proxy_b,work917,work917-docker-001,forward,211,192,1.879,,,1,searching
1789651312.480026,proxy_b,work917,work917-docker-001,forward,212,192,121.921,,,1,searching
1789651312.480703,proxy_b,work917,work917-docker-001,reverse,154,384,123.609,,,,
1789651312.482261,proxy_b,work917,work917-docker-001,forward,213,192,2.234,,,1,searching
1789651312.603107,proxy_b,work917,work917-docker-001,forward,214,192,120.847,,,1,searching
1789651312.603672,proxy_b,work917,work917-docker-001,reverse,155,384,122.969,,,,
1789651312.604706,proxy_b,work917,work917-docker-001,forward,215,384,1.599,,,0,searching
1789651312.605052,proxy_b,work917,work917-docker-001,reverse,156,384,1.380,,,,
1789651312.605886,proxy_b,work917,work917-docker-001,forward,216,192,1.179,,,1,searching
1789651312.726511,proxy_b,work917,work917-docker-001,forward,217,192,120.625,,,1,searching
1789651312.727038,proxy_b,work917,work917-docker-001,reverse,157,384,121.987,,,,
1789651312.730078,proxy_b,work917,work917-docker-001,forward,218,192,3.567,,,1,searching
1789651312.850696,proxy_b,work917,work917-docker-001,forward,219,192,120.618,,,1,searching
1789651312.851310,proxy_b,work917,work917-docker-001,reverse,158,384,124.272,,,,
1789651312.852202,proxy_b,work917,work917-docker-001,forward,220,192,1.507,,,1,searching
1789651312.972824,proxy_b,work917,work917-docker-001,forward,221,192,120.622,,,1,searching
1789651312.973377,proxy_b,work917,work917-docker-001,reverse,159,384,122.067,,,,
1789651312.974269,proxy_b,work917,work917-docker-001,forward,222,192,1.444,,,1,searching
1789651313.096823,proxy_b,work917,work917-docker-001,forward,223,192,122.554,,,1,searching
1789651313.097369,proxy_b,work917,work917-docker-001,reverse,160,384,123.992,,,,
1789651313.098403,proxy_b,work917,work917-docker-001,forward,224,384,1.580,,,0,searching
1789651313.098863,proxy_b,work917,work917-docker-001,reverse,161,384,1.493,,,,
1789651313.099700,proxy_b,work917,work917-docker-001,forward,225,192,1.297,,,1,searching
1789651313.220930,proxy_b,work917,work917-docker-001,forward,226,192,121.230,,,1,searching
1789651313.221604,proxy_b,work917,work917-docker-001,reverse,162,384,122.742,,,,
1789651313.222580,proxy_b,work917,work917-docker-001,forward,227,192,1.650,,,1,searching
1789651313.344247,proxy_b,work917,work917-docker-001,forward,228,192,121.667,,,1,searching
1789651313.347943,proxy_b,work917,work917-docker-001,reverse,163,384,126.339,,,,
1789651313.350478,proxy_b,work917,work917-docker-001,forward,229,384,6.232,,,0,searching
1789651313.351412,proxy_b,work917,work917-docker-001,reverse,164,384,3.469,,,,
1789651313.353968,proxy_b,work917,work917-docker-001,forward,230,192,3.490,,,1,searching
1789651313.475969,proxy_b,work917,work917-docker-001,forward,231,192,122.001,,,1,searching
1789651313.482516,proxy_b,work917,work917-docker-001,reverse,165,384,131.104,,,,
1789651313.485958,proxy_b,work917,work917-docker-001,forward,232,192,9.990,,,1,searching
1789651313.606590,proxy_b,work917,work917-docker-001,forward,233,192,120.631,,,1,searching
1789651313.607303,proxy_b,work917,work917-docker-001,reverse,166,384,124.786,,,,
1789651313.608934,proxy_b,work917,work917-docker-001,forward,234,384,2.345,,,0,searching
1789651313.609653,proxy_b,work917,work917-docker-001,reverse,167,384,2.350,,,,
1789651313.611123,proxy_b,work917,work917-docker-001,forward,235,192,2.189,,,1,searching
1789651313.732146,proxy_b,work917,work917-docker-001,forward,236,192,121.022,,,1,searching
1789651313.733625,proxy_b,work917,work917-docker-001,reverse,168,384,123.972,,,,
1789651313.735212,proxy_b,work917,work917-docker-001,forward,237,384,3.066,,,0,searching
1789651313.735698,proxy_b,work917,work917-docker-001,reverse,169,384,2.073,,,,
1789651313.736816,proxy_b,work917,work917-docker-001,forward,238,384,1.604,,,0,searching
1789651313.737171,proxy_b,work917,work917-docker-001,reverse,170,384,1.473,,,,
1789651313.737946,proxy_b,work917,work917-docker-001,forward,239,192,1.130,,,1,searching
1789651313.859589,proxy_b,work917,work917-docker-001,forward,240,192,121.643,,,1,searching
1789651313.862398,proxy_b,work917,work917-docker-001,reverse,171,384,125.227,,,,
1789651313.865612,proxy_b,work917,work917-docker-001,forward,241,384,6.024,,,0,searching
1789651313.866499,proxy_b,work917,work917-docker-001,reverse,172,384,4.101,,,,
1789651313.868871,proxy_b,work917,work917-docker-001,forward,242,384,3.259,,,0,searching
1789651313.870464,proxy_b,work917,work917-docker-001,reverse,173,384,3.966,,,,
1789651313.872610,proxy_b,work917,work917-docker-001,forward,243,384,3.738,,,0,searching
1789651313.873290,proxy_b,work917,work917-docker-001,reverse,174,384,2.825,,,,
1789651313.874816,proxy_b,work917,work917-docker-001,forward,244,384,2.206,,,0,searching
1789651313.875794,proxy_b,work917,work917-docker-001,reverse,175,384,2.504,,,,
1789651313.877159,proxy_b,work917,work917-docker-001,forward,245,384,2.344,,,0,searching
1789651313.877697,proxy_b,work917,work917-docker-001,reverse,176,384,1.903,,,,
1789651313.880479,proxy_b,work917,work917-docker-001,forward,246,384,3.320,,,0,searching
1789651313.881164,proxy_b,work917,work917-docker-001,reverse,177,384,3.467,,,,
1789651313.882395,proxy_b,work917,work917-docker-001,forward,247,192,1.916,,,1,searching
1789651314.003770,proxy_b,work917,work917-docker-001,forward,248,192,121.376,,,1,searching
1789651314.005419,proxy_b,work917,work917-docker-001,reverse,178,384,124.254,,,,
1789651314.008321,proxy_b,work917,work917-docker-001,forward,249,384,4.551,,,0,searching
1789651314.009406,proxy_b,work917,work917-docker-001,reverse,179,384,3.988,,,,
1789651314.013960,proxy_b,work917,work917-docker-001,forward,250,384,5.639,,,0,searching
1789651314.014763,proxy_b,work917,work917-docker-001,reverse,180,384,5.357,,,,
1789651314.016897,proxy_b,work917,work917-docker-001,forward,251,384,2.937,,,0,searching
1789651314.017578,proxy_b,work917,work917-docker-001,reverse,181,384,2.815,,,,
1789651314.019251,proxy_b,work917,work917-docker-001,forward,252,384,2.353,,,0,searching
1789651314.019849,proxy_b,work917,work917-docker-001,reverse,182,384,2.270,,,,
1789651314.022121,proxy_b,work917,work917-docker-001,forward,253,384,2.871,,,0,searching
1789651314.022834,proxy_b,work917,work917-docker-001,reverse,183,384,2.985,,,,
1789651314.025214,proxy_b,work917,work917-docker-001,forward,254,192,3.093,,,1,searching
1789651314.147958,proxy_b,work917,work917-docker-001,forward,255,192,122.744,,,1,searching
1789651314.153694,proxy_b,work917,work917-docker-001,reverse,184,384,130.860,,,,
1789651314.157261,proxy_b,work917,work917-docker-001,forward,256,384,9.303,,,0,searching
1789651314.158196,proxy_b,work917,work917-docker-001,reverse,185,384,4.502,,,,
1789651314.160903,proxy_b,work917,work917-docker-001,forward,257,384,3.642,,,0,searching
1789651314.163212,proxy_b,work917,work917-docker-001,reverse,186,384,5.016,,,,
1789651314.167037,proxy_b,work917,work917-docker-001,forward,258,192,6.133,,,1,searching
1789651314.289772,proxy_b,work917,work917-docker-001,forward,259,192,122.736,,,1,searching
1789651314.291363,proxy_b,work917,work917-docker-001,reverse,187,384,128.151,,,,
1789651314.294024,proxy_b,work917,work917-docker-001,forward,260,384,4.251,,,0,searching
1789651314.295138,proxy_b,work917,work917-docker-001,reverse,188,384,3.774,,,,
1789651314.298257,proxy_b,work917,work917-docker-001,forward,261,384,4.233,,,0,searching
1789651314.299473,proxy_b,work917,work917-docker-001,reverse,189,384,4.335,,,,
1789651314.301106,proxy_b,work917,work917-docker-001,forward,262,384,2.850,,,0,searching
1789651314.301735,proxy_b,work917,work917-docker-001,reverse,190,384,2.263,,,,
1789651314.303155,proxy_b,work917,work917-docker-001,forward,263,384,2.049,,,0,searching
1789651314.303822,proxy_b,work917,work917-docker-001,reverse,191,384,2.087,,,,
1789651314.305349,proxy_b,work917,work917-docker-001,forward,264,384,2.194,,,0,searching
1789651314.305967,proxy_b,work917,work917-docker-001,reverse,192,384,2.146,,,,
1789651314.307329,proxy_b,work917,work917-docker-001,forward,265,384,1.979,,,0,searching
1789651314.307854,proxy_b,work917,work917-docker-001,reverse,193,384,1.887,,,,
1789651314.309218,proxy_b,work917,work917-docker-001,forward,266,192,1.890,,,1,searching
1789651314.436148,proxy_b,work917,work917-docker-001,forward,267,192,126.930,,,1,searching
1789651314.438275,proxy_b,work917,work917-docker-001,reverse,194,384,130.420,,,,
1789651314.442203,proxy_b,work917,work917-docker-001,forward,268,192,6.055,,,1,searching
1789651314.565304,proxy_b,work917,work917-docker-001,forward,269,192,123.101,,,1,searching
1789651314.566860,proxy_b,work917,work917-docker-001,reverse,195,384,128.586,,,,
1789651314.568862,proxy_b,work917,work917-docker-001,forward,270,192,3.558,,,1,searching
1789651314.689589,proxy_b,work917,work917-docker-001,forward,271,192,120.727,,,1,searching
1789651314.690425,proxy_b,work917,work917-docker-001,reverse,196,384,123.565,,,,
1789651314.691811,proxy_b,work917,work917-docker-001,forward,272,384,2.222,,,0,searching
1789651314.692696,proxy_b,work917,work917-docker-001,reverse,197,384,2.271,,,,
1789651314.694069,proxy_b,work917,work917-docker-001,forward,273,192,2.259,,,1,searching
1789651314.814733,proxy_b,work917,work917-docker-001,forward,274,192,120.664,,,1,searching
1789651314.816007,proxy_b,work917,work917-docker-001,reverse,198,384,123.311,,,,
1789651314.817498,proxy_b,work917,work917-docker-001,forward,275,384,2.765,,,0,searching
1789651314.818049,proxy_b,work917,work917-docker-001,reverse,199,384,2.042,,,,
1789651314.819126,proxy_b,work917,work917-docker-001,forward,276,384,1.628,,,0,searching
1789651314.819566,proxy_b,work917,work917-docker-001,reverse,200,384,1.517,,,,
1789651314.820632,proxy_b,work917,work917-docker-001,forward,277,384,1.506,,,0,searching
1789651314.821069,proxy_b,work917,work917-docker-001,reverse,201,384,1.502,,,,
1789651314.822613,proxy_b,work917,work917-docker-001,forward,278,192,1.981,,,1,searching
1789651314.949389,proxy_b,work917,work917-docker-001,forward,279,192,126.776,,,1,searching
1789651314.951114,proxy_b,work917,work917-docker-001,reverse,202,384,130.046,,,,
1789651314.954581,proxy_b,work917,work917-docker-001,forward,280,192,5.192,,,1,searching
1789651315.076107,proxy_b,work917,work917-docker-001,forward,281,192,121.526,,,1,searching
1789651315.078454,proxy_b,work917,work917-docker-001,reverse,203,384,127.340,,,,
1789651315.082467,proxy_b,work917,work917-docker-001,forward,282,384,6.360,,,0,searching
1789651315.083746,proxy_b,work917,work917-docker-001,reverse,204,384,5.291,,,,
1789651315.086202,proxy_b,work917,work917-docker-001,forward,283,192,3.734,,,1,searching
1789651315.207511,proxy_b,work917,work917-docker-001,forward,284,192,121.309,,,1,searching
1789651315.209404,proxy_b,work917,work917-docker-001,reverse,205,384,125.658,,,,
1789651315.212258,proxy_b,work917,work917-docker-001,forward,285,192,4.747,,,1,searching
1789651315.333666,proxy_b,work917,work917-docker-001,forward,286,192,121.408,,,1,searching
1789651315.335249,proxy_b,work917,work917-docker-001,reverse,206,384,125.845,,,,
1789651315.338045,proxy_b,work917,work917-docker-001,forward,287,192,4.379,,,1,searching
1789651315.459251,proxy_b,work917,work917-docker-001,forward,288,192,121.206,,,1,searching
1789651315.464098,proxy_b,work917,work917-docker-001,reverse,207,384,128.849,,,,
1789651315.467394,proxy_b,work917,work917-docker-001,forward,289,192,8.142,,,1,searching
1789651315.589479,proxy_b,work917,work917-docker-001,forward,290,192,122.086,,,1,searching
1789651315.590482,proxy_b,work917,work917-docker-001,reverse,208,384,126.384,,,,
1789651315.592233,proxy_b,work917,work917-docker-001,forward,291,384,2.753,,,0,searching
1789651315.593018,proxy_b,work917,work917-docker-001,reverse,209,384,2.537,,,,
1789651315.594472,proxy_b,work917,work917-docker-001,forward,292,384,2.239,,,0,searching
1789651315.597019,proxy_b,work917,work917-docker-001,reverse,210,384,4.001,,,,
1789651315.598673,proxy_b,work917,work917-docker-001,forward,293,192,4.201,,,1,searching
1789651315.720273,proxy_b,work917,work917-docker-001,forward,294,192,121.600,,,1,searching
1789651315.721663,proxy_b,work917,work917-docker-001,reverse,211,384,124.644,,,,
1789651315.723637,proxy_b,work917,work917-docker-001,forward,295,384,3.364,,,0,searching
1789651315.724584,proxy_b,work917,work917-docker-001,reverse,212,384,2.921,,,,
1789651315.726101,proxy_b,work917,work917-docker-001,forward,296,384,2.464,,,0,searching
1789651315.726703,proxy_b,work917,work917-docker-001,reverse,213,384,2.120,,,,
1789651315.728003,proxy_b,work917,work917-docker-001,forward,297,384,1.902,,,0,searching
1789651315.730288,proxy_b,work917,work917-docker-001,reverse,214,384,3.584,,,,
1789651315.731431,proxy_b,work917,work917-docker-001,forward,298,384,3.428,,,0,searching
1789651315.731841,proxy_b,work917,work917-docker-001,reverse,215,384,1.554,,,,
1789651315.733133,proxy_b,work917,work917-docker-001,forward,299,384,1.702,,,0,searching
1789651315.733537,proxy_b,work917,work917-docker-001,reverse,216,384,1.696,,,,
1789651315.734709,proxy_b,work917,work917-docker-001,forward,300,384,1.576,,,0,searching
1789651315.735188,proxy_b,work917,work917-docker-001,reverse,217,384,1.651,,,,
1789651315.736577,proxy_b,work917,work917-docker-001,forward,301,192,1.868,,,1,searching
1789651315.857223,proxy_b,work917,work917-docker-001,forward,302,192,120.646,,,1,searching
1789651315.857760,proxy_b,work917,work917-docker-001,reverse,218,384,122.572,,,,
1789651315.858623,proxy_b,work917,work917-docker-001,forward,303,384,1.400,,,0,searching
1789651315.859016,proxy_b,work917,work917-docker-001,reverse,219,384,1.256,,,,
1789651315.859869,proxy_b,work917,work917-docker-001,forward,304,384,1.246,,,0,searching
1789651315.860169,proxy_b,work917,work917-docker-001,reverse,220,384,1.153,,,,
1789651315.861828,proxy_b,work917,work917-docker-001,forward,305,384,1.960,,,0,searching
1789651315.862251,proxy_b,work917,work917-docker-001,reverse,221,384,2.082,,,,
1789651315.865005,proxy_b,work917,work917-docker-001,forward,306,384,3.176,,,0,searching
1789651315.865767,proxy_b,work917,work917-docker-001,reverse,222,384,3.516,,,,
1789651315.866774,proxy_b,work917,work917-docker-001,forward,307,192,1.769,,,1,searching
1789651315.988784,proxy_b,work917,work917-docker-001,forward,308,192,122.010,,,1,searching
1789651315.991231,proxy_b,work917,work917-docker-001,reverse,223,384,125.464,,,,
1789651315.993827,proxy_b,work917,work917-docker-001,forward,309,384,5.044,,,0,searching
1789651315.994777,proxy_b,work917,work917-docker-001,reverse,224,384,3.546,,,,
1789651315.998941,proxy_b,work917,work917-docker-001,forward,310,384,5.114,,,0,searching
1789651316.000580,proxy_b,work917,work917-docker-001,reverse,225,384,5.803,,,,
1789651316.002560,proxy_b,work917,work917-docker-001,forward,311,384,3.619,,,0,searching
1789651316.003243,proxy_b,work917,work917-docker-001,reverse,226,384,2.663,,,,
1789651316.005617,proxy_b,work917,work917-docker-001,forward,312,192,3.057,,,1,searching
1789651316.127305,proxy_b,work917,work917-docker-001,forward,313,192,121.688,,,1,searching
1789651316.132295,proxy_b,work917,work917-docker-001,reverse,227,384,129.051,,,,
1789651316.135984,proxy_b,work917,work917-docker-001,forward,314,384,8.679,,,0,searching
1789651316.136893,proxy_b,work917,work917-docker-001,reverse,228,384,4.598,,,,
1789651316.138640,proxy_b,work917,work917-docker-001,forward,315,384,2.656,,,0,searching
1789651316.139365,proxy_b,work917,work917-docker-001,reverse,229,384,2.472,,,,
1789651316.140935,proxy_b,work917,work917-docker-001,forward,316,384,2.295,,,0,searching
1789651316.141595,proxy_b,work917,work917-docker-001,reverse,230,384,2.230,,,,
1789651316.142639,proxy_b,work917,work917-docker-001,forward,317,384,1.704,,,0,searching
1789651316.143092,proxy_b,work917,work917-docker-001,reverse,231,384,1.497,,,,
1789651316.147976,proxy_b,work917,work917-docker-001,forward,318,384,5.337,,,0,searching
1789651316.148750,proxy_b,work917,work917-docker-001,reverse,232,384,5.658,,,,
1789651316.150421,proxy_b,work917,work917-docker-001,forward,319,384,2.444,,,0,searching
1789651316.151094,proxy_b,work917,work917-docker-001,reverse,233,384,2.344,,,,
1789651316.152887,proxy_b,work917,work917-docker-001,forward,320,384,2.466,,,0,searching
1789651316.153402,proxy_b,work917,work917-docker-001,reverse,234,384,2.308,,,,
1789651316.154688,proxy_b,work917,work917-docker-001,forward,321,192,1.801,,,1,searching
1789651316.276121,proxy_b,work917,work917-docker-001,forward,322,192,121.434,,,1,searching
1789651316.277642,proxy_b,work917,work917-docker-001,reverse,235,384,124.240,,,,
1789651316.281721,proxy_b,work917,work917-docker-001,forward,323,384,5.599,,,0,searching
1789651316.282560,proxy_b,work917,work917-docker-001,reverse,236,384,4.918,,,,
1789651316.285058,proxy_b,work917,work917-docker-001,forward,324,192,3.337,,,1,searching
1789651316.406693,proxy_b,work917,work917-docker-001,forward,325,192,121.635,,,1,searching
1789651316.408966,proxy_b,work917,work917-docker-001,reverse,237,384,126.405,,,,
1789651316.415095,proxy_b,work917,work917-docker-001,forward,326,384,8.402,,,0,searching
1789651316.415968,proxy_b,work917,work917-docker-001,reverse,238,384,7.003,,,,
1789651316.417715,proxy_b,work917,work917-docker-001,forward,327,384,2.620,,,0,searching
1789651316.418390,proxy_b,work917,work917-docker-001,reverse,239,384,2.421,,,,
1789651316.419858,proxy_b,work917,work917-docker-001,forward,328,384,2.142,,,0,searching
1789651316.420675,proxy_b,work917,work917-docker-001,reverse,240,384,2.285,,,,
1789651316.422033,proxy_b,work917,work917-docker-001,forward,329,384,2.175,,,0,searching
1789651316.422655,proxy_b,work917,work917-docker-001,reverse,241,384,1.981,,,,
1789651316.424196,proxy_b,work917,work917-docker-001,forward,330,192,2.163,,,1,searching
1789651316.547888,proxy_b,work917,work917-docker-001,forward,331,192,123.692,,,1,searching
1789651316.549457,proxy_b,work917,work917-docker-001,reverse,242,384,126.802,,,,
1789651316.551930,proxy_b,work917,work917-docker-001,forward,332,192,4.043,,,1,searching
1789651316.672996,proxy_b,work917,work917-docker-001,forward,333,192,121.066,,,1,searching
1789651316.674270,proxy_b,work917,work917-docker-001,reverse,243,384,124.812,,,,
1789651316.675615,proxy_b,work917,work917-docker-001,forward,334,384,2.619,,,0,searching
1789651316.676017,proxy_b,work917,work917-docker-001,reverse,244,384,1.747,,,,
1789651316.677207,proxy_b,work917,work917-docker-001,forward,335,192,1.591,,,1,searching
1789651316.799841,proxy_b,work917,work917-docker-001,forward,336,192,122.634,,,1,searching
1789651316.801273,proxy_b,work917,work917-docker-001,reverse,245,384,125.256,,,,
1789651316.803425,proxy_b,work917,work917-docker-001,forward,337,192,3.584,,,1,searching
1789651316.923711,proxy_b,work917,work917-docker-001,forward,338,192,120.286,,,1,searching
1789651316.924246,proxy_b,work917,work917-docker-001,reverse,246,384,122.972,,,,
1789651316.925109,proxy_b,work917,work917-docker-001,forward,339,192,1.398,,,1,searching
1789651317.049478,proxy_b,work917,work917-docker-001,forward,340,192,124.369,,,1,searching
1789651317.051014,proxy_b,work917,work917-docker-001,reverse,247,384,126.769,,,,
1789651317.052643,proxy_b,work917,work917-docker-001,forward,341,384,3.165,,,0,searching
1789651317.053183,proxy_b,work917,work917-docker-001,reverse,248,384,2.169,,,,
1789651317.054370,proxy_b,work917,work917-docker-001,forward,342,384,1.727,,,0,searching
1789651317.054735,proxy_b,work917,work917-docker-001,reverse,249,384,1.552,,,,
1789651317.056083,proxy_b,work917,work917-docker-001,forward,343,192,1.713,,,1,searching
1789651317.178174,proxy_b,work917,work917-docker-001,forward,344,192,122.091,,,1,searching
1789651317.182390,proxy_b,work917,work917-docker-001,reverse,250,384,127.654,,,,
1789651317.185318,proxy_b,work917,work917-docker-001,forward,345,192,7.143,,,1,searching
1789651317.306471,proxy_b,work917,work917-docker-001,forward,346,192,121.153,,,1,searching
1789651317.307696,proxy_b,work917,work917-docker-001,reverse,251,384,125.306,,,,
1789651317.309887,proxy_b,work917,work917-docker-001,forward,347,384,3.416,,,0,searching
1789651317.310622,proxy_b,work917,work917-docker-001,reverse,252,384,2.926,,,,
1789651317.315317,proxy_b,work917,work917-docker-001,forward,348,384,5.430,,,0,searching
1789651317.316100,proxy_b,work917,work917-docker-001,reverse,253,384,5.478,,,,
1789651317.317937,proxy_b,work917,work917-docker-001,forward,349,192,2.619,,,1,searching
1789651317.439779,proxy_b,work917,work917-docker-001,forward,350,192,121.843,,,1,searching
1789651317.441641,proxy_b,work917,work917-docker-001,reverse,254,384,125.541,,,,
1789651317.444687,proxy_b,work917,work917-docker-001,forward,351,384,4.908,,,0,searching
1789651317.447346,proxy_b,work917,work917-docker-001,reverse,255,384,5.705,,,,
1789651317.450834,proxy_b,work917,work917-docker-001,forward,352,192,6.147,,,1,searching
1789651317.573014,proxy_b,work917,work917-docker-001,forward,353,192,122.180,,,1,searching
1789651317.574800,proxy_b,work917,work917-docker-001,reverse,256,384,127.454,,,,
1789651317.580966,proxy_b,work917,work917-docker-001,forward,354,384,7.952,,,0,searching
1789651317.582258,proxy_b,work917,work917-docker-001,reverse,257,384,7.459,,,,
1789651317.584730,proxy_b,work917,work917-docker-001,forward,355,192,3.764,,,1,searching
1789651317.706367,proxy_b,work917,work917-docker-001,forward,356,192,121.638,,,1,searching
1789651317.707826,proxy_b,work917,work917-docker-001,reverse,258,384,125.568,,,,
1789651317.710792,proxy_b,work917,work917-docker-001,forward,357,192,4.425,,,1,searching
1789651317.834218,proxy_b,work917,work917-docker-001,forward,358,192,123.426,,,1,searching
1789651317.836152,proxy_b,work917,work917-docker-001,reverse,259,384,128.325,,,,
1789651317.840627,proxy_b,work917,work917-docker-001,forward,359,192,6.409,,,1,searching
1789651317.961235,proxy_b,work917,work917-docker-001,forward,360,192,120.608,,,1,searching
1789651317.963657,proxy_b,work917,work917-docker-001,reverse,260,384,127.505,,,,
1789651317.966295,proxy_b,work917,work917-docker-001,forward,361,384,5.060,,,0,searching
1789651317.971803,proxy_b,work917,work917-docker-001,reverse,261,384,8.146,,,,
1789651317.973060,proxy_b,work917,work917-docker-001,forward,362,192,6.765,,,1,searching
1789651318.094277,proxy_b,work917,work917-docker-001,forward,363,192,121.217,,,1,searching
1789651318.097145,proxy_b,work917,work917-docker-001,reverse,262,384,125.342,,,,
1789651318.099286,proxy_b,work917,work917-docker-001,forward,364,192,5.009,,,1,searching
1789651318.220088,proxy_b,work917,work917-docker-001,forward,365,192,120.802,,,1,searching
1789651318.222461,proxy_b,work917,work917-docker-001,reverse,263,384,125.316,,,,
1789651318.224136,proxy_b,work917,work917-docker-001,forward,366,192,4.048,,,1,searching
1789651318.347639,proxy_b,work917,work917-docker-001,forward,367,192,123.502,,,1,searching
1789651318.349438,proxy_b,work917,work917-docker-001,reverse,264,384,126.978,,,,
1789651318.351993,proxy_b,work917,work917-docker-001,forward,368,384,4.355,,,0,searching
1789651318.353041,proxy_b,work917,work917-docker-001,reverse,265,384,3.603,,,,
1789651318.355037,proxy_b,work917,work917-docker-001,forward,369,192,3.044,,,1,searching
1789651318.476587,proxy_b,work917,work917-docker-001,forward,370,192,121.550,,,1,searching
1789651318.478492,proxy_b,work917,work917-docker-001,reverse,266,384,125.451,,,,
1789651318.484051,proxy_b,work917,work917-docker-001,forward,371,192,7.465,,,1,searching
1789651318.607471,proxy_b,work917,work917-docker-001,forward,372,192,123.420,,,1,searching
1789651318.609714,proxy_b,work917,work917-docker-001,reverse,267,384,131.222,,,,
1789651318.614030,proxy_b,work917,work917-docker-001,forward,373,192,6.559,,,1,searching
1789651318.733942,proxy_b,work917,work917-docker-001,forward,374,192,119.911,,,1,searching
1789651318.734815,proxy_b,work917,work917-docker-001,reverse,268,384,125.101,,,,
1789651318.736480,proxy_b,work917,work917-docker-001,forward,375,384,2.538,,,0,searching
1789651318.737065,proxy_b,work917,work917-docker-001,reverse,269,384,2.250,,,,
1789651318.738307,proxy_b,work917,work917-docker-001,forward,376,192,1.827,,,1,searching
1789651318.859887,proxy_b,work917,work917-docker-001,forward,377,192,121.580,,,1,searching
1789651318.861280,proxy_b,work917,work917-docker-001,reverse,270,384,124.215,,,,
1789651318.865402,proxy_b,work917,work917-docker-001,forward,378,384,5.514,,,0,searching
1789651318.866359,proxy_b,work917,work917-docker-001,reverse,271,384,5.079,,,,
1789651318.868127,proxy_b,work917,work917-docker-001,forward,379,384,2.726,,,0,searching
1789651318.868908,proxy_b,work917,work917-docker-001,reverse,272,384,2.548,,,,
1789651318.870854,proxy_b,work917,work917-docker-001,forward,380,384,2.726,,,0,searching
1789651318.872014,proxy_b,work917,work917-docker-001,reverse,273,384,3.106,,,,
1789651318.874602,proxy_b,work917,work917-docker-001,forward,381,192,3.748,,,1,searching
1789651318.999363,proxy_b,work917,work917-docker-001,forward,382,192,124.761,,,1,searching
1789651319.001971,proxy_b,work917,work917-docker-001,reverse,274,384,129.957,,,,
1789651319.004680,proxy_b,work917,work917-docker-001,forward,383,192,5.317,,,1,searching
1789651319.125939,proxy_b,work917,work917-docker-001,forward,384,192,121.259,,,1,searching
