timestamp,proxy_name,experiment_id,session_id,direction,event_index,byte_length,inter_event_gap_ms,frame_id,encoded_bit,recovered_bit,crc_status
1789651311.730229,proxy_a,work917,work917-docker-001,forward,194,192,120.446,917,1,,
1789651311.731705,proxy_a,work917,work917-docker-001,reverse,142,384,122.638,,,,
1789651311.732161,proxy_a,work917,work917-docker-001,forward,195,192,1.932,917,1,,
1789651311.852728,proxy_a,work917,work917-docker-001,forward,196,192,120.567,917,1,,
1789651311.854054,proxy_a,work917,work917-docker-001,reverse,143,384,122.349,,,,
1789651311.854474,proxy_a,work917,work917-docker-001,forward,197,384,1.746,917,0,,
1789651311.855380,proxy_a,work917,work917-docker-001,reverse,144,384,1.326,,,,
1789651311.855695,proxy_a,work917,work917-docker-001,forward,198,384,1.221,917,0,,
1789651311.856675,proxy_a,work917,work917-docker-001,reverse,145,384,1.295,,,,
1789651311.857034,proxy_a,work917,work917-docker-001,forward,199,192,1.339,917,1,,
1789651311.977429,proxy_a,work917,work917-docker-001,forward,200,192,120.394,917,1,,
1789651311.980929,proxy_a,work917,work917-docker-001,reverse,146,384,124.254,,,,
1789651311.981487,proxy_a,work917,work917-docker-001,forward,201,192,4.058,917,1,,
1789651312.102493,proxy_a,work917,work917-docker-001,forward,202,192,121.006,917,1,,
1789651312.103889,proxy_a,work917,work917-docker-001,reverse,147,384,122.960,,,,
1789651312.104624,proxy_a,work917,work917-docker-001,forward,203,192,2.131,917,1,,
1789651312.225252,proxy_a,work917,work917-docker-001,forward,204,192,120.629,917,1,,
1789651312.226497,proxy_a,work917,work917-docker-001,reverse,148,384,122.608,,,,
1789651312.226876,proxy_a,work917,work917-docker-001,forward,205,384,1.623,917,0,,
1789651312.229329,proxy_a,work917,work917-docker-001,reverse,149,384,2.831,,,,
1789651312.229838,proxy_a,work917,work917-docker-001,forward,206,384,2.963,917,0,,
1789651312.231093,proxy_a,work917,work917-docker-001,reverse,150,384,1.764,,,,
1789651312.231666,proxy_a,work917,work917-docker-001,forward,207,192,1.827,917,1,,
1789651312.352140,proxy_a,work917,work917-docker-001,forward,208,192,120.474,917,1,,
1789651312.354116,proxy_a,work917,work917-docker-001,reverse,151,384,123.023,,,,
1789651312.354579,proxy_a,work917,work917-docker-001,forward,209,384,2.439,917,0,,
1789651312.355529,proxy_a,work917,work917-docker-001,reverse,152,384,1.413,,,,
1789651312.355895,proxy_a,work917,work917-docker-001,forward,210,384,1.316,917,0,,
1789651312.357392,proxy_a,work917,work917-docker-001,reverse,153,384,1.863,,,,
1789651312.357752,proxy_a,work917,work917-docker-001,forward,211,192,1.857,917,1,,
1789651312.478965,proxy_a,work917,work917-docker-001,forward,212,192,121.213,917,1,,
1789651312.481110,proxy_a,work917,work917-docker-001,reverse,154,384,123.719,,,,
1789651312.481884,proxy_a,work917,work917-docker-001,forward,213,192,2.919,917,1,,
1789651312.602674,proxy_a,work917,work917-docker-001,forward,214,192,120.790,917,1,,
1789651312.603941,proxy_a,work917,work917-docker-001,reverse,155,384,122.831,,,,
1789651312.604447,proxy_a,work917,work917-docker-001,forward,215,384,1.773,917,0,,
1789651312.605250,proxy_a,work917,work917-docker-001,reverse,156,384,1.309,,,,
1789651312.605586,proxy_a,work917,work917-docker-001,forward,216,192,1.139,917,1,,
1789651312.726048,proxy_a,work917,work917-docker-001,forward,217,192,120.461,917,1,,
1789651312.727254,proxy_a,work917,work917-docker-001,reverse,157,384,122.004,,,,
1789651312.727707,proxy_a,work917,work917-docker-001,forward,218,192,1.659,917,1,,
1789651312.850247,proxy_a,work917,work917-docker-001,forward,219,192,122.540,917,1,,
1789651312.851537,proxy_a,work917,work917-docker-001,reverse,158,384,124.283,,,,
1789651312.851920,proxy_a,work917,work917-docker-001,forward,220,192,1.673,917,1,,
1789651312.972313,proxy_a,work917,work917-docker-001,forward,221,192,120.393,917,1,,
1789651312.973607,proxy_a,work917,work917-docker-001,reverse,159,384,122.070,,,,
1789651312.973981,proxy_a,work917,work917-docker-001,forward,222,192,1.668,917,1,,
1789651313.096122,proxy_a,work917,work917-docker-001,forward,223,192,122.140,917,1,,
1789651313.097612,proxy_a,work917,work917-docker-001,reverse,160,384,124.005,,,,
1789651313.098069,proxy_a,work917,work917-docker-001,forward,224,384,1.947,917,0,,
1789651313.099105,proxy_a,work917,work917-docker-001,reverse,161,384,1.493,,,,
1789651313.099457,proxy_a,work917,work917-docker-001,forward,225,192,1.388,917,1,,
1789651313.220071,proxy_a,work917,work917-docker-001,forward,226,192,120.615,917,1,,
1789651313.221874,proxy_a,work917,work917-docker-001,reverse,162,384,122.769,,,,
1789651313.222311,proxy_a,work917,work917-docker-001,forward,227,192,2.240,917,1,,
1789651313.343013,proxy_a,work917,work917-docker-001,forward,228,192,120.702,917,1,,
1789651313.348807,proxy_a,work917,work917-docker-001,reverse,163,384,126.933,,,,
1789651313.349793,proxy_a,work917,work917-docker-001,forward,229,384,6.780,917,0,,
1789651313.351998,proxy_a,work917,work917-docker-001,reverse,164,384,3.190,,,,
1789651313.353146,proxy_a,work917,work917-docker-001,forward,230,192,3.353,917,1,,
1789651313.474329,proxy_a,work917,work917-docker-001,forward,231,192,121.183,917,1,,
1789651313.483472,proxy_a,work917,work917-docker-001,reverse,165,384,131.474,,,,
1789651313.485081,proxy_a,work917,work917-docker-001,forward,232,192,10.752,917,1,,
1789651313.605991,proxy_a,work917,work917-docker-001,forward,233,192,120.910,917,1,,
1789651313.607682,proxy_a,work917,work917-docker-001,reverse,166,384,124.210,,,,
1789651313.608507,proxy_a,work917,work917-docker-001,forward,234,384,2.516,917,0,,
1789651313.610201,proxy_a,work917,work917-docker-001,reverse,167,384,2.519,,,,
1789651313.610772,proxy_a,work917,work917-docker-001,forward,235,192,2.264,917,1,,
1789651313.731191,proxy_a,work917,work917-docker-001,forward,236,192,120.420,917,1,,
1789651313.733984,proxy_a,work917,work917-docker-001,reverse,168,384,123.783,,,,
1789651313.734729,proxy_a,work917,work917-docker-001,forward,237,384,3.538,917,0,,
1789651313.735937,proxy_a,work917,work917-docker-001,reverse,169,384,1.953,,,,
1789651313.736531,proxy_a,work917,work917-docker-001,forward,238,384,1.801,917,0,,
1789651313.737359,proxy_a,work917,work917-docker-001,reverse,170,384,1.422,,,,
1789651313.737720,proxy_a,work917,work917-docker-001,forward,239,192,1.189,917,1,,
1789651313.858320,proxy_a,work917,work917-docker-001,forward,240,192,120.600,917,1,,
1789651313.864099,proxy_a,work917,work917-docker-001,reverse,171,384,126.740,,,,
1789651313.865212,proxy_a,work917,work917-docker-001,forward,241,384,6.892,917,0,,
1789651313.867109,proxy_a,work917,work917-docker-001,reverse,172,384,3.010,,,,
1789651313.868139,proxy_a,work917,work917-docker-001,forward,242,384,2.927,917,0,,
1789651313.871027,proxy_a,work917,work917-docker-001,reverse,173,384,3.919,,,,
1789651313.872025,proxy_a,work917,work917-docker-001,forward,243,384,3.886,917,0,,
1789651313.873768,proxy_a,work917,work917-docker-001,reverse,174,384,2.740,,,,
1789651313.874487,proxy_a,work917,work917-docker-001,forward,244,384,2.463,917,0,,
1789651313.876199,proxy_a,work917,work917-docker-001,reverse,175,384,2.431,,,,
1789651313.876771,proxy_a,work917,work917-docker-001,forward,245,384,2.284,917,0,,
1789651313.878583,proxy_a,work917,work917-docker-001,reverse,176,384,2.384,,,,
1789651313.879953,proxy_a,work917,work917-docker-001,forward,246,384,3.182,917,0,,
1789651313.881561,proxy_a,work917,work917-docker-001,reverse,177,384,2.978,,,,
1789651313.882160,proxy_a,work917,work917-docker-001,forward,247,192,2.207,917,1,,
1789651314.002946,proxy_a,work917,work917-docker-001,forward,248,192,120.786,917,1,,
1789651314.006390,proxy_a,work917,work917-docker-001,reverse,178,384,124.830,,,,
1789651314.007712,proxy_a,work917,work917-docker-001,forward,249,384,4.766,917,0,,
1789651314.010300,proxy_a,work917,work917-docker-001,reverse,179,384,3.910,,,,
1789651314.013069,proxy_a,work917,work917-docker-001,forward,250,384,5.358,917,0,,
1789651314.015435,proxy_a,work917,work917-docker-001,reverse,180,384,5.135,,,,
1789651314.016504,proxy_a,work917,work917-docker-001,forward,251,384,3.435,917,0,,
1789651314.018100,proxy_a,work917,work917-docker-001,reverse,181,384,2.665,,,,
1789651314.018915,proxy_a,work917,work917-docker-001,forward,252,384,2.411,917,0,,
1789651314.020641,proxy_a,work917,work917-docker-001,reverse,182,384,2.541,,,,
1789651314.021664,proxy_a,work917,work917-docker-001,forward,253,384,2.749,917,0,,
1789651314.023444,proxy_a,work917,work917-docker-001,reverse,183,384,2.803,,,,
1789651314.024699,proxy_a,work917,work917-docker-001,forward,254,192,3.035,917,1,,
1789651314.146465,proxy_a,work917,work917-docker-001,forward,255,192,121.766,917,1,,
1789651314.154614,proxy_a,work917,work917-docker-001,reverse,184,384,131.171,,,,
1789651314.156143,proxy_a,work917,work917-docker-001,forward,256,384,9.678,917,0,,
1789651314.159030,proxy_a,work917,work917-docker-001,reverse,185,384,4.416,,,,
1789651314.160129,proxy_a,work917,work917-docker-001,forward,257,384,3.986,917,0,,
1789651314.164046,proxy_a,work917,work917-docker-001,reverse,186,384,5.015,,,,
1789651314.165617,proxy_a,work917,work917-docker-001,forward,258,192,5.488,917,1,,
1789651314.288727,proxy_a,work917,work917-docker-001,forward,259,192,123.110,917,1,,
1789651314.292155,proxy_a,work917,work917-docker-001,reverse,187,384,128.109,,,,
1789651314.293415,proxy_a,work917,work917-docker-001,forward,260,384,4.688,917,0,,
1789651314.296709,proxy_a,work917,work917-docker-001,reverse,188,384,4.554,,,,
1789651314.297805,proxy_a,work917,work917-docker-001,forward,261,384,4.390,917,0,,
1789651314.299915,proxy_a,work917,work917-docker-001,reverse,189,384,3.206,,,,
1789651314.300679,proxy_a,work917,work917-docker-001,forward,262,384,2.874,917,0,,
1789651314.302140,proxy_a,work917,work917-docker-001,reverse,190,384,2.226,,,,
1789651314.302797,proxy_a,work917,work917-docker-001,forward,263,384,2.117,917,0,,
1789651314.304206,proxy_a,work917,work917-docker-001,reverse,191,384,2.065,,,,
1789651314.304935,proxy_a,work917,work917-docker-001,forward,264,384,2.138,917,0,,
1789651314.306349,proxy_a,work917,work917-docker-001,reverse,192,384,2.143,,,,
1789651314.306942,proxy_a,work917,work917-docker-001,forward,265,384,2.008,917,0,,
1789651314.308152,proxy_a,work917,work917-docker-001,reverse,193,384,1.804,,,,
1789651314.308862,proxy_a,work917,work917-docker-001,forward,266,192,1.920,917,1,,
1789651314.434391,proxy_a,work917,work917-docker-001,forward,267,192,125.529,917,1,,
1789651314.439167,proxy_a,work917,work917-docker-001,reverse,194,384,131.014,,,,
1789651314.441156,proxy_a,work917,work917-docker-001,forward,268,192,6.765,917,1,,
1789651314.563315,proxy_a,work917,work917-docker-001,forward,269,192,122.159,917,1,,
1789651314.567355,proxy_a,work917,work917-docker-001,reverse,195,384,128.188,,,,
1789651314.568146,proxy_a,work917,work917-docker-001,forward,270,192,4.830,917,1,,
1789651314.688956,proxy_a,work917,work917-docker-001,forward,271,192,120.811,917,1,,
1789651314.690911,proxy_a,work917,work917-docker-001,reverse,196,384,123.556,,,,
1789651314.691451,proxy_a,work917,work917-docker-001,forward,272,384,2.494,917,0,,
1789651314.693089,proxy_a,work917,work917-docker-001,reverse,197,384,2.178,,,,
1789651314.693665,proxy_a,work917,work917-docker-001,forward,273,192,2.214,917,1,,
1789651314.814167,proxy_a,work917,work917-docker-001,forward,274,192,120.502,917,1,,
1789651314.816581,proxy_a,work917,work917-docker-001,reverse,198,384,123.492,,,,
1789651314.817234,proxy_a,work917,work917-docker-001,forward,275,384,3.067,917,0,,
1789651314.818399,proxy_a,work917,work917-docker-001,reverse,199,384,1.818,,,,
1789651314.818856,proxy_a,work917,work917-docker-001,forward,276,384,1.623,917,0,,
1789651314.819853,proxy_a,work917,work917-docker-001,reverse,200,384,1.454,,,,
1789651314.820403,proxy_a,work917,work917-docker-001,forward,277,384,1.546,917,0,,
1789651314.821585,proxy_a,work917,work917-docker-001,reverse,201,384,1.733,,,,
1789651314.822323,proxy_a,work917,work917-docker-001,forward,278,192,1.920,917,1,,
1789651314.943618,proxy_a,work917,work917-docker-001,forward,279,192,121.295,917,1,,
1789651314.952033,proxy_a,work917,work917-docker-001,reverse,202,384,130.448,,,,
1789651314.953643,proxy_a,work917,work917-docker-001,forward,280,192,10.025,917,1,,
1789651315.074801,proxy_a,work917,work917-docker-001,forward,281,192,121.159,917,1,,
1789651315.079679,proxy_a,work917,work917-docker-001,reverse,203,384,127.645,,,,
1789651315.081889,proxy_a,work917,work917-docker-001,forward,282,384,7.087,917,0,,
1789651315.084916,proxy_a,work917,work917-docker-001,reverse,204,384,5.237,,,,
1789651315.085610,proxy_a,work917,work917-docker-001,forward,283,192,3.722,917,1,,
1789651315.206495,proxy_a,work917,work917-docker-001,forward,284,192,120.884,917,1,,
1789651315.210100,proxy_a,work917,work917-docker-001,reverse,205,384,125.184,,,,
1789651315.211179,proxy_a,work917,work917-docker-001,forward,285,192,4.684,917,1,,
1789651315.332647,proxy_a,work917,work917-docker-001,forward,286,192,121.469,917,1,,
1789651315.335949,proxy_a,work917,work917-docker-001,reverse,206,384,125.849,,,,
1789651315.337197,proxy_a,work917,work917-docker-001,forward,287,192,4.550,917,1,,
1789651315.458005,proxy_a,work917,work917-docker-001,forward,288,192,120.808,917,1,,
1789651315.465422,proxy_a,work917,work917-docker-001,reverse,207,384,129.473,,,,
1789651315.466519,proxy_a,work917,work917-docker-001,forward,289,192,8.514,917,1,,
1789651315.588727,proxy_a,work917,work917-docker-001,forward,290,192,122.207,917,1,,
1789651315.590914,proxy_a,work917,work917-docker-001,reverse,208,384,125.491,,,,
1789651315.591694,proxy_a,work917,work917-docker-001,forward,291,384,2.967,917,0,,
1789651315.593426,proxy_a,work917,work917-docker-001,reverse,209,384,2.512,,,,
1789651315.594006,proxy_a,work917,work917-docker-001,forward,292,384,2.312,917,0,,
1789651315.597635,proxy_a,work917,work917-docker-001,reverse,210,384,4.210,,,,
1789651315.598212,proxy_a,work917,work917-docker-001,forward,293,192,4.206,917,1,,
1789651315.719042,proxy_a,work917,work917-docker-001,forward,294,192,120.830,917,1,,
1789651315.722272,proxy_a,work917,work917-docker-001,reverse,211,384,124.637,,,,
1789651315.723069,proxy_a,work917,work917-docker-001,forward,295,384,4.028,917,0,,
1789651315.724971,proxy_a,work917,work917-docker-001,reverse,212,384,2.698,,,,
1789651315.725533,proxy_a,work917,work917-docker-001,forward,296,384,2.463,917,0,,
1789651315.727106,proxy_a,work917,work917-docker-001,reverse,213,384,2.135,,,,
1789651315.727629,proxy_a,work917,work917-docker-001,forward,297,384,2.096,917,0,,
1789651315.730596,proxy_a,work917,work917-docker-001,reverse,214,384,3.490,,,,
1789651315.731157,proxy_a,work917,work917-docker-001,forward,298,384,3.528,917,0,,
1789651315.732085,proxy_a,work917,work917-docker-001,reverse,215,384,1.489,,,,
1789651315.732651,proxy_a,work917,work917-docker-001,forward,299,384,1.494,917,0,,
1789651315.733765,proxy_a,work917,work917-docker-001,reverse,216,384,1.681,,,,
1789651315.734279,proxy_a,work917,work917-docker-001,forward,300,384,1.629,917,0,,
1789651315.735444,proxy_a,work917,work917-docker-001,reverse,217,384,1.679,,,,
1789651315.736150,proxy_a,work917,work917-docker-001,forward,301,192,1.870,917,1,,
1789651315.856677,proxy_a,work917,work917-docker-001,forward,302,192,120.528,917,1,,
1789651315.857992,proxy_a,work917,work917-docker-001,reverse,218,384,122.548,,,,
1789651315.858398,proxy_a,work917,work917-docker-001,forward,303,384,1.721,917,0,,
1789651315.859294,proxy_a,work917,work917-docker-001,reverse,219,384,1.302,,,,
1789651315.859617,proxy_a,work917,work917-docker-001,forward,304,384,1.219,917,0,,
1789651315.860514,proxy_a,work917,work917-docker-001,reverse,220,384,1.220,,,,
1789651315.861133,proxy_a,work917,work917-docker-001,forward,305,384,1.516,917,0,,
1789651315.863278,proxy_a,work917,work917-docker-001,reverse,221,384,2.764,,,,
1789651315.863837,proxy_a,work917,work917-docker-001,forward,306,384,2.704,917,0,,
1789651315.866006,proxy_a,work917,work917-docker-001,reverse,222,384,2.728,,,,
1789651315.866528,proxy_a,work917,work917-docker-001,forward,307,192,2.691,917,1,,
1789651315.987453,proxy_a,work917,work917-docker-001,forward,308,192,120.925,917,1,,
1789651315.991939,proxy_a,work917,work917-docker-001,reverse,223,384,125.933,,,,
1789651315.992907,proxy_a,work917,work917-docker-001,forward,309,384,5.455,917,0,,
1789651315.996863,proxy_a,work917,work917-docker-001,reverse,224,384,4.924,,,,
1789651315.998294,proxy_a,work917,work917-docker-001,forward,310,384,5.387,917,0,,
1789651316.001240,proxy_a,work917,work917-docker-001,reverse,225,384,4.377,,,,
1789651316.001987,proxy_a,work917,work917-docker-001,forward,311,384,3.692,917,0,,
1789651316.003722,proxy_a,work917,work917-docker-001,reverse,226,384,2.482,,,,
1789651316.004705,proxy_a,work917,work917-docker-001,forward,312,192,2.718,917,1,,
1789651316.126173,proxy_a,work917,work917-docker-001,forward,313,192,121.469,917,1,,
1789651316.133704,proxy_a,work917,work917-docker-001,reverse,227,384,129.982,,,,
1789651316.134910,proxy_a,work917,work917-docker-001,forward,314,384,8.737,917,0,,
1789651316.137411,proxy_a,work917,work917-docker-001,reverse,228,384,3.707,,,,
1789651316.138080,proxy_a,work917,work917-docker-001,forward,315,384,3.170,917,0,,
1789651316.139834,proxy_a,work917,work917-docker-001,reverse,229,384,2.423,,,,
1789651316.140612,proxy_a,work917,work917-docker-001,forward,316,384,2.532,917,0,,
1789651316.141863,proxy_a,work917,work917-docker-001,reverse,230,384,2.028,,,,
1789651316.142327,proxy_a,work917,work917-docker-001,forward,317,384,1.715,917,0,,
1789651316.143337,proxy_a,work917,work917-docker-001,reverse,231,384,1.475,,,,
1789651316.147254,proxy_a,work917,work917-docker-001,forward,318,384,4.927,917,0,,
1789651316.149205,proxy_a,work917,work917-docker-001,reverse,232,384,5.867,,,,
1789651316.150033,proxy_a,work917,work917-docker-001,forward,319,384,2.780,917,0,,
1789651316.151686,proxy_a,work917,work917-docker-001,reverse,233,384,2.481,,,,
1789651316.152554,proxy_a,work917,work917-docker-001,forward,320,384,2.520,917,0,,
1789651316.153752,proxy_a,work917,work917-docker-001,reverse,234,384,2.066,,,,
1789651316.154410,proxy_a,work917,work917-docker-001,forward,321,192,1.857,917,1,,
1789651316.275205,proxy_a,work917,work917-docker-001,forward,322,192,120.795,917,1,,
1789651316.279474,proxy_a,work917,work917-docker-001,reverse,235,384,125.722,,,,
1789651316.281121,proxy_a,work917,work917-docker-001,forward,323,384,5.916,917,0,,
1789651316.283076,proxy_a,work917,work917-docker-001,reverse,236,384,3.602,,,,
1789651316.284203,proxy_a,work917,work917-docker-001,forward,324,192,3.082,917,1,,
1789651316.405545,proxy_a,work917,work917-docker-001,forward,325,192,121.342,917,1,,
1789651316.411211,proxy_a,work917,work917-docker-001,reverse,237,384,128.134,,,,
1789651316.414438,proxy_a,work917,work917-docker-001,forward,326,384,8.893,917,0,,
1789651316.416608,proxy_a,work917,work917-docker-001,reverse,238,384,5.398,,,,
1789651316.417374,proxy_a,work917,work917-docker-001,forward,327,384,2.936,917,0,,
1789651316.418729,proxy_a,work917,work917-docker-001,reverse,239,384,2.121,,,,
1789651316.419500,proxy_a,work917,work917-docker-001,forward,328,384,2.126,917,0,,
1789651316.421053,proxy_a,work917,work917-docker-001,reverse,240,384,2.323,,,,
1789651316.421728,proxy_a,work917,work917-docker-001,forward,329,384,2.227,917,0,,
1789651316.422989,proxy_a,work917,work917-docker-001,reverse,241,384,1.937,,,,
1789651316.423816,proxy_a,work917,work917-docker-001,forward,330,192,2.089,917,1,,
1789651316.544824,proxy_a,work917,work917-docker-001,forward,331,192,121.008,917,1,,
1789651316.550174,proxy_a,work917,work917-docker-001,reverse,242,384,127.184,,,,
1789651316.551326,proxy_a,work917,work917-docker-001,forward,332,192,6.502,917,1,,
1789651316.672120,proxy_a,work917,work917-docker-001,forward,333,192,120.795,917,1,,
1789651316.674664,proxy_a,work917,work917-docker-001,reverse,243,384,124.490,,,,
1789651316.675274,proxy_a,work917,work917-docker-001,forward,334,384,3.153,917,0,,
1789651316.676261,proxy_a,work917,work917-docker-001,reverse,244,384,1.597,,,,
1789651316.676899,proxy_a,work917,work917-docker-001,forward,335,192,1.626,917,1,,
1789651316.798937,proxy_a,work917,work917-docker-001,forward,336,192,122.037,917,1,,
1789651316.801864,proxy_a,work917,work917-docker-001,reverse,245,384,125.603,,,,
1789651316.802835,proxy_a,work917,work917-docker-001,forward,337,192,3.898,917,1,,
1789651316.923344,proxy_a,work917,work917-docker-001,forward,338,192,120.509,917,1,,
1789651316.924535,proxy_a,work917,work917-docker-001,reverse,246,384,122.671,,,,
1789651316.924896,proxy_a,work917,work917-docker-001,forward,339,192,1.552,917,1,,
1789651317.048541,proxy_a,work917,work917-docker-001,forward,340,192,123.645,917,1,,
1789651317.051407,proxy_a,work917,work917-docker-001,reverse,247,384,126.873,,,,
1789651317.052163,proxy_a,work917,work917-docker-001,forward,341,384,3.623,917,0,,
1789651317.053470,proxy_a,work917,work917-docker-001,reverse,248,384,2.063,,,,
1789651317.054106,proxy_a,work917,work917-docker-001,forward,342,384,1.943,917,0,,
1789651317.055080,proxy_a,work917,work917-docker-001,reverse,249,384,1.610,,,,
1789651317.055697,proxy_a,work917,work917-docker-001,forward,343,192,1.591,917,1,,
1789651317.176755,proxy_a,work917,work917-docker-001,forward,344,192,121.058,917,1,,
1789651317.183201,proxy_a,work917,work917-docker-001,reverse,250,384,128.120,,,,
1789651317.184580,proxy_a,work917,work917-docker-001,forward,345,192,7.825,917,1,,
1789651317.305505,proxy_a,work917,work917-docker-001,forward,346,192,120.925,917,1,,
1789651317.308201,proxy_a,work917,work917-docker-001,reverse,251,384,125.001,,,,
1789651317.309316,proxy_a,work917,work917-docker-001,forward,347,384,3.811,917,0,,
1789651317.311020,proxy_a,work917,work917-docker-001,reverse,252,384,2.819,,,,
1789651317.314643,proxy_a,work917,work917-docker-001,forward,348,384,5.327,917,0,,
1789651317.316621,proxy_a,work917,work917-docker-001,reverse,253,384,5.601,,,,
1789651317.317465,proxy_a,work917,work917-docker-001,forward,349,192,2.822,917,1,,
1789651317.438320,proxy_a,work917,work917-docker-001,forward,350,192,120.856,917,1,,
1789651317.442351,proxy_a,work917,work917-docker-001,reverse,254,384,125.730,,,,
1789651317.443667,proxy_a,work917,work917-docker-001,forward,351,384,5.347,917,0,,
1789651317.447952,proxy_a,work917,work917-docker-001,reverse,255,384,5.601,,,,
1789651317.450197,proxy_a,work917,work917-docker-001,forward,352,192,6.530,917,1,,
1789651317.571414,proxy_a,work917,work917-docker-001,forward,353,192,121.216,917,1,,
1789651317.575595,proxy_a,work917,work917-docker-001,reverse,256,384,127.643,,,,
1789651317.577441,proxy_a,work917,work917-docker-001,forward,354,384,6.027,917,0,,
1789651317.582848,proxy_a,work917,work917-docker-001,reverse,257,384,7.253,,,,
1789651317.583985,proxy_a,work917,work917-docker-001,forward,355,192,6.545,917,1,,
1789651317.705442,proxy_a,work917,work917-docker-001,forward,356,192,121.457,917,1,,
1789651317.708684,proxy_a,work917,work917-docker-001,reverse,258,384,125.835,,,,
1789651317.710071,proxy_a,work917,work917-docker-001,forward,357,192,4.629,917,1,,
1789651317.831953,proxy_a,work917,work917-docker-001,forward,358,192,121.882,917,1,,
1789651317.838640,proxy_a,work917,work917-docker-001,reverse,259,384,129.957,,,,
1789651317.839837,proxy_a,work917,work917-docker-001,forward,359,192,7.884,917,1,,
1789651317.960715,proxy_a,work917,work917-docker-001,forward,360,192,120.878,917,1,,
1789651317.964063,proxy_a,work917,work917-docker-001,reverse,260,384,125.422,,,,
1789651317.965869,proxy_a,work917,work917-docker-001,forward,361,384,5.155,917,0,,
1789651317.972136,proxy_a,work917,work917-docker-001,reverse,261,384,8.073,,,,
1789651317.972812,proxy_a,work917,work917-docker-001,forward,362,192,6.942,917,1,,
1789651318.093524,proxy_a,work917,work917-docker-001,forward,363,192,120.713,917,1,,
1789651318.097705,proxy_a,work917,work917-docker-001,reverse,262,384,125.569,,,,
1789651318.098750,proxy_a,work917,work917-docker-001,forward,364,192,5.225,917,1,,
1789651318.219479,proxy_a,work917,work917-docker-001,forward,365,192,120.729,917,1,,
1789651318.222885,proxy_a,work917,work917-docker-001,reverse,263,384,125.180,,,,
1789651318.223602,proxy_a,work917,work917-docker-001,forward,366,192,4.123,917,1,,
1789651318.344560,proxy_a,work917,work917-docker-001,forward,367,192,120.958,917,1,,
1789651318.350048,proxy_a,work917,work917-docker-001,reverse,264,384,127.163,,,,
1789651318.351295,proxy_a,work917,work917-docker-001,forward,368,384,6.736,917,0,,
1789651318.353437,proxy_a,work917,work917-docker-001,reverse,265,384,3.389,,,,
1789651318.354429,proxy_a,work917,work917-docker-001,forward,369,192,3.134,917,1,,
1789651318.475368,proxy_a,work917,work917-docker-001,forward,370,192,120.939,917,1,,
1789651318.481659,proxy_a,work917,work917-docker-001,reverse,266,384,128.222,,,,
1789651318.483047,proxy_a,work917,work917-docker-001,forward,371,192,7.680,917,1,,
1789651318.604673,proxy_a,work917,work917-docker-001,forward,372,192,121.626,917,1,,
1789651318.610327,proxy_a,work917,work917-docker-001,reverse,267,384,128.667,,,,
1789651318.611726,proxy_a,work917,work917-docker-001,forward,373,192,7.052,917,1,,
1789651318.733203,proxy_a,work917,work917-docker-001,forward,374,192,121.478,917,1,,
1789651318.735162,proxy_a,work917,work917-docker-001,reverse,268,384,124.835,,,,
1789651318.735919,proxy_a,work917,work917-docker-001,forward,375,384,2.715,917,0,,
1789651318.737309,proxy_a,work917,work917-docker-001,reverse,269,384,2.147,,,,
1789651318.737962,proxy_a,work917,work917-docker-001,forward,376,192,2.043,917,1,,
1789651318.858767,proxy_a,work917,work917-docker-001,forward,377,192,120.805,917,1,,
1789651318.862705,proxy_a,work917,work917-docker-001,reverse,270,384,125.396,,,,
1789651318.864728,proxy_a,work917,work917-docker-001,forward,378,384,5.961,917,0,,
1789651318.866741,proxy_a,work917,work917-docker-001,reverse,271,384,4.036,,,,
1789651318.867589,proxy_a,work917,work917-docker-001,forward,379,384,2.861,917,0,,
1789651318.869278,proxy_a,work917,work917-docker-001,reverse,272,384,2.537,,,,
1789651318.870208,proxy_a,work917,work917-docker-001,forward,380,384,2.619,917,0,,
1789651318.873104,proxy_a,work917,work917-docker-001,reverse,273,384,3.826,,,,
1789651318.874026,proxy_a,work917,work917-docker-001,forward,381,192,3.818,917,1,,
1789651318.998096,proxy_a,work917,work917-docker-001,forward,382,192,124.070,917,1,,
1789651319.002625,proxy_a,work917,work917-docker-001,reverse,274,384,129.521,,,,
1789651319.004040,proxy_a,work917,work917-docker-001,forward,383,192,5.944,917,1,,
1789651319.124921,proxy_a,work917,work917-docker-001,forward,384,192,120.881,917,1,,
1789651319.127782,proxy_a,work917,work917-docker-001,reverse,275,384,125.157,,,,
1789651319.129453,proxy_a,work917,work917-docker-001,forward,385,192,4.531,917,1,,
1789651319.251467,proxy_a,work917,work917-docker-001,forward,386,192,122.015,917,1,,
1789651319.254189,proxy_a,work917,work917-docker-001,reverse,276,384,126.407,,,,
1789651319.255077,proxy_a,work917,work917-docker-001,forward,387,384,3.610,917,0,,
1789651319.259984,proxy_a,work917,work917-docker-001,reverse,277,384,5.795,,,,
1789651319.260799,proxy_a,work917,work917-docker-001,forward,388,384,5.722,917,0,,
1789651319.265637,proxy_a,work917,work917-docker-001,reverse,278,384,5.654,,,,
1789651319.266326,proxy_a,work917,work917-docker-001,forward,389,192,5.527,917,1,,
1789651319.387188,proxy_a,work917,work917-docker-001,forward,390,192,120.862,917,1,,
1789651319.390554,proxy_a,work917,work917-docker-001,reverse,279,384,124.917,,,,
