timestamp,proxy_name,experiment_id,session_id,direction,event_index,byte_length,inter_event_gap_ms,frame_id,encoded_bit,recovered_bit,crc_status
1788870663.929559,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,134,192,1.168,,,1,searching
1788870664.010399,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,135,192,80.839,,,1,searching
1788870664.010870,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,106,384,81.933,,,,
1788870664.011402,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,136,192,1.003,,,1,searching
1788870664.092983,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,137,192,81.582,,,1,searching
1788870664.093632,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,107,384,82.762,,,,
1788870664.095442,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,138,384,2.458,,,0,searching
1788870664.096001,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,108,384,2.370,,,,
1788870664.096802,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,139,192,1.360,,,1,searching
1788870664.177900,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,140,192,81.097,,,1,searching
1788870664.178581,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,109,384,82.580,,,,
1788870664.179234,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,141,192,1.334,,,1,searching
1788870664.260176,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,142,192,80.942,,,1,searching
1788870664.260645,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,110,384,82.064,,,,
1788870664.261292,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,143,384,1.116,,,0,searching
1788870664.261556,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,111,384,0.911,,,,
1788870664.261993,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,144,384,0.701,,,0,searching
1788870664.262228,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,112,384,0.672,,,,
1788870664.262835,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,145,384,0.842,,,0,searching
1788870664.263064,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,113,384,0.837,,,,
1788870664.263489,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,146,192,0.654,,,1,searching
1788870664.344574,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,147,192,81.084,,,1,searching
1788870664.345437,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,114,384,82.373,,,,
1788870664.346360,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,148,192,1.786,,,1,searching
1788870664.428249,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,149,192,81.889,,,1,searching
1788870664.429044,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,115,384,83.606,,,,
1788870664.429902,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,150,384,1.653,,,0,searching
1788870664.430343,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,116,384,1.299,,,,
1788870664.430901,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,151,192,0.999,,,1,searching
1788870664.512772,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,152,192,81.871,,,1,searching
1788870664.513771,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,117,384,83.428,,,,
1788870664.514543,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,153,192,1.771,,,1,searching
1788870664.595301,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,154,192,80.758,,,1,searching
1788870664.595840,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,118,384,82.069,,,,
1788870664.596417,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,155,384,1.117,,,0,searching
1788870664.596698,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,119,384,0.859,,,,
1788870664.597303,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,156,384,0.886,,,0,searching
1788870664.597720,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,120,384,1.022,,,,
1788870664.598215,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,157,384,0.911,,,0,searching
1788870664.598485,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,121,384,0.765,,,,
1788870664.598907,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,158,192,0.692,,,1,searching
1788870664.680758,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,159,192,81.851,,,1,searching
1788870664.681686,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,122,384,83.201,,,,
1788870664.685189,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,160,192,4.430,,,1,searching
1788870664.767759,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,161,192,82.570,,,1,searching
1788870664.768607,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,123,384,86.921,,,,
1788870664.769446,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,162,384,1.687,,,0,searching
1788870664.769801,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,124,384,1.194,,,,
1788870664.770435,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,163,192,0.988,,,1,searching
1788870664.852109,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,164,192,81.675,,,1,searching
1788870664.852907,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,125,384,83.105,,,,
1788870664.853931,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,165,192,1.822,,,1,searching
1788870664.935171,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,166,192,81.239,,,1,searching
1788870664.936493,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,126,384,83.587,,,,
1788870664.938181,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,167,192,3.010,,,1,searching
1788870665.020764,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,168,192,82.583,,,1,searching
1788870665.021461,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,127,384,84.967,,,,
1788870665.022064,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,169,192,1.300,,,1,searching
1788870665.102996,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,170,192,80.932,,,1,searching
1788870665.103582,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,128,384,82.121,,,,
1788870665.104267,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,171,384,1.271,,,0,searching
1788870665.104607,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,129,384,1.025,,,,
1788870665.105232,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,172,384,0.965,,,0,searching
1788870665.105546,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,130,384,0.939,,,,
1788870665.106008,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,173,192,0.776,,,1,searching
1788870665.187008,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,174,192,80.999,,,1,searching
1788870665.187594,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,131,384,82.048,,,,
1788870665.188098,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,175,384,1.090,,,0,searching
1788870665.188367,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,132,384,0.773,,,,
1788870665.188816,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,176,384,0.718,,,0,searching
1788870665.189176,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,133,384,0.809,,,,
1788870665.189685,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,177,384,0.869,,,0,searching
1788870665.189944,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,134,384,0.768,,,,
1788870665.190441,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,178,384,0.757,,,0,searching
1788870665.190680,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,135,384,0.736,,,,
1788870665.191079,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,179,384,0.638,,,0,searching
1788870665.191295,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,136,384,0.616,,,,
1788870665.191655,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,180,384,0.576,,,0,searching
1788870665.191864,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,137,384,0.569,,,,
1788870665.192247,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,181,192,0.592,,,1,searching
1788870665.273467,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,182,192,81.219,,,1,searching
1788870665.274094,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,138,384,82.230,,,,
1788870665.274629,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,183,192,1.163,,,1,searching
1788870665.355723,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,184,192,81.094,,,1,searching
1788870665.356322,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,139,384,82.227,,,,
1788870665.357796,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,185,384,2.074,,,0,searching
1788870665.358355,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,140,384,2.034,,,,
1788870665.358999,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,186,384,1.203,,,0,searching
1788870665.359332,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,141,384,0.977,,,,
1788870665.359786,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,187,192,0.787,,,1,searching
1788870665.440606,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,188,192,80.820,,,1,searching
1788870665.441172,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,142,384,81.840,,,,
1788870665.441887,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,189,192,1.281,,,1,searching
1788870665.523134,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,190,192,81.247,,,1,searching
1788870665.523843,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,143,384,82.671,,,,
1788870665.524522,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,191,384,1.388,,,0,searching
1788870665.525162,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,144,384,1.318,,,,
1788870665.525874,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,192,384,1.352,,,0,searching
1788870665.526339,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,145,384,1.177,,,,
1788870665.526800,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,193,192,0.926,,,1,searching
1788870665.608013,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,194,192,81.213,,,1,searching
1788870665.608721,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,146,384,82.382,,,,
1788870665.609477,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,195,192,1.464,,,1,searching
1788870665.690497,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,196,192,81.020,,,1,searching
1788870665.691059,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,147,384,82.338,,,,
1788870665.691658,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,197,192,1.161,,,1,searching
1788870665.772782,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,198,192,81.124,,,1,searching
1788870665.773357,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,148,384,82.299,,,,
1788870665.773899,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,199,384,1.116,,,0,searching
1788870665.774215,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,149,384,0.857,,,,
1788870665.774672,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,200,384,0.773,,,0,searching
1788870665.774925,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,150,384,0.711,,,,
1788870665.775352,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,201,192,0.680,,,1,searching
1788870665.856336,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,202,192,80.983,,,1,searching
1788870665.857205,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,151,384,82.280,,,,
1788870665.857927,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,203,384,1.592,,,0,searching
1788870665.858218,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,152,384,1.013,,,,
1788870665.858731,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,204,384,0.803,,,0,searching
1788870665.858979,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,153,384,0.761,,,,
1788870665.859493,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,205,192,0.762,,,1,searching
1788870665.940631,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,206,192,81.138,,,1,searching
1788870665.941296,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,154,384,82.317,,,,
1788870665.941953,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,207,192,1.323,,,1,searching
1788870666.023178,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,208,192,81.225,,,1,searching
1788870666.023763,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,155,384,82.467,,,,
1788870666.024383,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,209,384,1.205,,,0,searching
1788870666.024678,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,156,384,0.915,,,,
1788870666.025316,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,210,192,0.932,,,1,searching
1788870666.107447,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,211,192,82.132,,,1,searching
1788870666.108502,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,157,384,83.824,,,,
1788870666.109435,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,212,192,1.987,,,1,searching
1788870666.190621,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,213,192,81.186,,,1,searching
1788870666.191444,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,158,384,82.942,,,,
1788870666.192281,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,214,192,1.661,,,1,searching
1788870666.273071,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,215,192,80.790,,,1,searching
1788870666.273552,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,159,384,82.108,,,,
1788870666.274077,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,216,192,1.006,,,1,searching
1788870666.355982,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,217,192,81.905,,,1,searching
1788870666.357124,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,160,384,83.572,,,,
1788870666.357953,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,218,384,1.971,,,0,searching
1788870666.358349,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,161,384,1.225,,,,
1788870666.359126,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,219,192,1.173,,,1,searching
1788870666.440981,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,220,192,81.855,,,1,searching
1788870666.441996,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,162,384,83.648,,,,
1788870666.442848,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,221,192,1.867,,,1,searching
1788870666.523714,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,222,192,80.865,,,1,searching
1788870666.524292,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,163,384,82.296,,,,
1788870666.525260,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,223,384,1.547,,,0,searching
1788870666.525669,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,164,384,1.377,,,,
1788870666.526584,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,224,192,1.324,,,1,searching
1788870666.608372,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,225,192,81.788,,,1,searching
1788870666.609394,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,165,384,83.724,,,,
1788870666.610135,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,226,192,1.763,,,1,searching
1788870666.691353,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,227,192,81.218,,,1,searching
1788870666.692026,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,166,384,82.633,,,,
1788870666.692673,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,228,384,1.320,,,0,searching
1788870666.693240,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,167,384,1.214,,,,
1788870666.694037,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,229,192,1.364,,,1,searching
1788870666.775104,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,230,192,81.066,,,1,searching
1788870666.775798,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,168,384,82.558,,,,
1788870666.776620,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,231,384,1.517,,,0,searching
1788870666.777066,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,169,384,1.268,,,,
1788870666.780054,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,232,384,3.434,,,0,searching
1788870666.780730,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,170,384,3.664,,,,
1788870666.781546,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,233,192,1.492,,,1,searching
1788870666.862514,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,234,192,80.968,,,1,searching
1788870666.863113,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,171,384,82.383,,,,
1788870666.863706,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,235,384,1.192,,,0,searching
1788870666.864238,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,172,384,1.124,,,,
1788870666.864969,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,236,384,1.263,,,0,searching
1788870666.865391,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,173,384,1.153,,,,
1788870666.867679,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,237,384,2.710,,,0,searching
1788870666.868216,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,174,384,2.825,,,,
1788870666.868770,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,238,384,1.091,,,0,searching
1788870666.869270,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,175,384,1.054,,,,
1788870666.869957,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,239,384,1.187,,,0,searching
1788870666.870287,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,176,384,1.017,,,,
1788870666.871852,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,240,384,1.895,,,0,searching
1788870666.872388,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,177,384,2.101,,,,
1788870666.873057,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,241,192,1.205,,,1,searching
1788870666.954005,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,242,192,80.949,,,1,searching
1788870666.955008,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,178,384,82.620,,,,
1788870666.956185,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,243,384,2.179,,,0,searching
1788870666.956918,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,179,384,1.909,,,,
1788870666.957896,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,244,384,1.711,,,0,searching
1788870666.958601,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,180,384,1.684,,,,
1788870666.959345,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,245,384,1.449,,,0,searching
1788870666.959745,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,181,384,1.144,,,,
1788870666.960427,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,246,384,1.082,,,0,searching
1788870666.960771,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,182,384,1.026,,,,
1788870666.961557,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,247,384,1.130,,,0,searching
1788870666.961935,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,183,384,1.163,,,,
1788870666.962668,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,248,192,1.111,,,1,searching
1788870667.044800,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,249,192,82.132,,,1,searching
1788870667.045856,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,184,384,83.921,,,,
1788870667.046828,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,250,384,2.028,,,0,searching
1788870667.047294,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,185,384,1.438,,,,
1788870667.048019,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,251,384,1.191,,,0,searching
1788870667.048633,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,186,384,1.339,,,,
1788870667.051052,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,252,192,3.033,,,1,searching
1788870667.132104,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,253,192,81.052,,,1,searching
1788870667.133547,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,187,384,84.914,,,,
1788870667.136165,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,254,384,4.061,,,0,searching
1788870667.136610,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,188,384,3.063,,,,
1788870667.138344,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,255,384,2.179,,,0,searching
1788870667.138862,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,189,384,2.252,,,,
1788870667.139803,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,256,384,1.459,,,0,searching
1788870667.140028,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,190,384,1.165,,,,
1788870667.140568,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,257,384,0.765,,,0,searching
1788870667.140759,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,191,384,0.732,,,,
1788870667.141542,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,258,384,0.974,,,0,searching
1788870667.141750,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,192,384,0.991,,,,
1788870667.142270,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,259,384,0.728,,,0,searching
1788870667.142439,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,193,384,0.689,,,,
1788870667.142918,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,260,192,0.648,,,1,searching
1788870667.225081,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,261,192,82.163,,,1,searching
1788870667.225513,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,194,384,83.074,,,,
1788870667.226104,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,262,192,1.022,,,1,searching
1788870667.307326,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,263,192,81.223,,,1,searching
1788870667.308793,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,195,384,83.280,,,,
1788870667.310882,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,264,192,3.556,,,1,searching
1788870667.392625,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,265,192,81.743,,,1,searching
1788870667.393292,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,196,384,84.499,,,,
1788870667.394491,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,266,384,1.866,,,0,searching
1788870667.394773,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,197,384,1.481,,,,
1788870667.395427,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,267,192,0.936,,,1,searching
1788870667.476952,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,268,192,81.525,,,1,searching
1788870667.477747,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,198,384,82.974,,,,
1788870667.478710,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,269,384,1.758,,,0,searching
1788870667.479014,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,199,384,1.267,,,,
1788870667.479725,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,270,384,1.014,,,0,searching
1788870667.480036,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,200,384,1.022,,,,
1788870667.482173,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,271,384,2.449,,,0,searching
1788870667.482472,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,201,384,2.436,,,,
1788870667.483839,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,272,192,1.665,,,1,searching
1788870667.564811,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,273,192,80.972,,,1,searching
1788870667.565361,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,reverse,202,384,82.890,,,,
1788870667.568223,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,274,192,3.413,,,1,searching
1788870667.653289,proxy_b,newtry97,59083d9c-0297-4014-a201-17b92b560302,forward,275,192,85.065,,,1,searching
